Qurter,Data,Day_of_sale,Day_of_week,Category,ID,Earnings,Downloads
Q4,November-16,11/01/2016,Tuesday,subscription,486712363,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,489115621,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,490148212,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,493134127,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,482079334,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,495922810,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,496605601,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,496605622,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,496605634,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,497764720,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,499579738,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,500116813,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,501306985,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,504521206,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,504521269,0.25,1
Q4,November-16,11/01/2016,Tuesday,subscription,507990337,0.25,1
Q4,November-16,11/02/2016,Wednesday,onDemand,493134154,1.88,1
Q4,November-16,11/02/2016,Wednesday,subscription,489115759,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,490701289,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,492514951,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,495922810,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,495922822,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,495923023,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,495923194,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,496192471,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,490148212,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,501819526,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,503361376,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,503859214,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,504521242,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,504521263,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,507990427,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,507990934,0.25,1
Q4,November-16,11/02/2016,Wednesday,subscription,501306991,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,495922810,0.50,2
Q4,November-16,11/03/2016,Thursday,subscription,493134325,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,483121057,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,485515309,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,486107707,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,487784341,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,487784347,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,487784362,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,489115747,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,490148221,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,490148275,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,483121054,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,493134382,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,482640847,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,496605730,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,497183176,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,498340084,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,501306979,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,501819475,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,507990337,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,507990469,0.50,2
Q4,November-16,11/04/2016,Fraiday,subscription,493134127,0.50,2
Q4,November-16,11/04/2016,Fraiday,subscription,483528976,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,483528991,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,489115789,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,489642025,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,490148212,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,492514945,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,465449201,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,493134181,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,494636890,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,495922810,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,495922906,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,479132731,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,496159978,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,496605601,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,496605700,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,497183104,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,497183194,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,497764714,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,507990391,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,507990403,0.25,1
Q4,November-16,11/03/2016,Thursday,subscription,507990934,0.25,1
Q4,November-16,11/05/2016,Saturday,subscription,482079247,0.25,1
Q4,November-16,11/05/2016,Saturday,subscription,490148212,0.25,1
Q4,November-16,11/05/2016,Saturday,subscription,492514945,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,500116648,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,501819454,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,503859157,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,504811642,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,507990460,0.25,1
Q4,November-16,11/04/2016,Fraiday,subscription,495923113,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,485515309,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,485515327,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,485515375,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,485515423,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,485515507,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,485515318,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,487784419,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,487784425,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,487784782,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,487784848,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,503859028,0.25,1
Q4,November-16,11/06/2016,Sunday,subscription,487784407,0.25,1
Q4,November-16,11/06/2016,Sunday,onDemand,509204752,1.88,1
Q4,November-16,11/07/2016,Monday,subscription,496159978,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,483121048,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,486107707,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,486712363,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,487784245,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,492514855,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,495922915,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,495922930,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,495923029,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,483121054,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,497764714,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,498339973,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,498340069,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,500116975,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,501306952,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,501819484,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,507371938,0.25,1
Q4,November-16,11/07/2016,Monday,subscription,509204962,0.25,1
Q4,November-16,11/09/2016,Wednesday,subscription,482640847,0.25,1
Q4,November-16,11/09/2016,Wednesday,subscription,487784245,0.25,1
Q4,November-16,11/09/2016,Wednesday,subscription,496160029,0.25,1
Q4,November-16,11/09/2016,Wednesday,subscription,503859205,0.25,1
Q4,November-16,11/09/2016,Wednesday,subscription,504521242,0.25,1
Q4,November-16,11/09/2016,Wednesday,subscription,507990406,0.25,1
Q4,November-16,11/09/2016,Wednesday,subscription,510749281,0.25,1
Q4,November-16,11/09/2016,Wednesday,subscription,511329427,0.25,1
Q4,November-16,11/08/2016,Tuesday,subscription,495922810,1.00,4
Q4,November-16,11/08/2016,Tuesday,subscription,465268094,0.25,1
Q4,November-16,11/08/2016,Tuesday,subscription,486712378,0.25,1
Q4,November-16,11/08/2016,Tuesday,subscription,492514945,0.25,1
Q4,November-16,11/08/2016,Tuesday,subscription,493134127,0.25,1
Q4,November-16,11/08/2016,Tuesday,subscription,498339937,0.25,1
Q4,November-16,11/08/2016,Tuesday,subscription,501306952,0.25,1
Q4,November-16,11/08/2016,Tuesday,subscription,505699045,0.25,1
Q4,November-16,11/08/2016,Tuesday,subscription,507990331,0.25,1
Q4,November-16,11/08/2016,Tuesday,subscription,507990469,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,490148182,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,478458838,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,482079241,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,482079316,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,483121048,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,485515456,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,478477786,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,492514738,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,496159978,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,496605634,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,503361376,0.25,1
Q4,October-16,10/31/2016,Monday,subscription,505699012,0.25,1
Q4,November-16,11/09/2016,Wednesday,onDemand,497764714,1.88,1
Q4,November-16,11/10/2016,Thursday,subscription,489115621,0.50,2
Q4,November-16,11/10/2016,Thursday,subscription,493134382,0.50,2
Q4,November-16,11/10/2016,Thursday,subscription,493134262,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,487784374,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,485515309,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,489115759,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,493134208,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,485515330,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,493134325,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,485515438,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,495922810,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,495922888,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,505699219,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,507372082,0.25,1
Q4,November-16,11/10/2016,Thursday,subscription,507372115,0.25,1
Q4,November-16,11/11/2016,Fraiday,onDemand,493134325,1.88,1
Q4,November-16,11/11/2016,Fraiday,onDemand,492514951,1.88,1
Q4,November-16,11/11/2016,Fraiday,subscription,489115621,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,493134208,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,494235973,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,495922930,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,496605676,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,504521242,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,485515330,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,507372025,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,507990406,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,507990421,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,507990571,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,510749245,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,465268082,0.25,1
Q4,November-16,11/11/2016,Fraiday,subscription,504521263,0.25,1
Q4,November-16,11/12/2016,Saturday,subscription,485515309,0.25,1
Q4,November-16,11/12/2016,Saturday,subscription,487784296,0.25,1
Q4,November-16,11/12/2016,Saturday,subscription,490148182,0.25,1
Q4,November-16,11/12/2016,Saturday,subscription,500116975,0.25,1
Q4,November-16,11/12/2016,Saturday,subscription,505699012,0.25,1
Q4,November-16,11/12/2016,Saturday,subscription,509926306,0.25,1
Q4,November-16,11/12/2016,Saturday,subscription,511329499,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,495922810,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,480328744,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,483121048,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,483528991,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,487784263,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,493134325,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,482079334,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,501819448,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,508655221,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,509204962,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,511329385,0.25,1
Q4,November-16,11/13/2016,Sunday,subscription,514688635,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,508655221,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,509204983,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,482079355,0.50,2
Q4,November-16,11/15/2016,Tuesday,subscription,503859127,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,478477786,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,485515309,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,487784347,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,489642010,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,496605589,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,482079247,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,503859214,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,504521200,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,504521206,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,504521242,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,504521263,0.25,1
Q4,November-16,11/15/2016,Tuesday,subscription,504521269,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,503361784,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,482079241,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,486107764,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,489115621,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,489641755,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,493134127,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,493134199,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,496159978,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,501307117,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,501819478,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,503361376,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,485515477,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,504521194,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,504521200,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,504521209,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,505188916,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,505698898,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,507372208,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,507990337,0.25,1
Q4,November-16,11/14/2016,Monday,subscription,507990925,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,493134382,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,493134469,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,494235961,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,496605634,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,486107746,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,505699012,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,507372169,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,508654795,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,508654867,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,465268082,0.25,1
Q4,November-16,11/16/2016,Wednesday,subscription,504521233,0.25,1
Q4,November-16,11/16/2016,Wednesday,onDemand,507990421,1.88,1
Q4,November-16,11/16/2016,Wednesday,onDemand,497183176,1.88,1
Q4,November-16,11/17/2016,Thursday,subscription,507372115,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,507372193,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,507990460,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,508654774,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,508655170,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,493134223,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,485515309,0.50,2
Q4,November-16,11/18/2016,Fraiday,subscription,496159978,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,485515327,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,485515453,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,485515477,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,490148212,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,493134127,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,479754745,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,497764732,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,503859214,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,505699012,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,507990382,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,507990409,0.25,1
Q4,November-16,11/18/2016,Fraiday,subscription,509926171,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,485515309,0.75,3
Q4,November-16,11/17/2016,Thursday,subscription,465449201,0.50,2
Q4,November-16,11/17/2016,Thursday,subscription,486107638,0.50,2
Q4,November-16,11/17/2016,Thursday,subscription,482079355,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,483121054,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,510749332,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,485515345,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,482079334,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,489115759,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,489115789,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,490148212,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,493134121,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,493134154,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,480328786,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,493134382,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,496605574,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,497764717,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,501819526,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,504811672,0.25,1
Q4,November-16,11/17/2016,Thursday,subscription,504811690,0.25,1
Q4,November-16,11/19/2016,Saturday,subscription,485515477,0.50,2
Q4,November-16,11/19/2016,Saturday,subscription,485515330,0.25,1
Q4,November-16,11/19/2016,Saturday,subscription,486107782,0.25,1
